Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000164855,TMEM184A,Gene Expression,0.21506300777936674,0.0,0.0,9319,4.481314971141971,1144
ENSG00000039068,CDH1,Gene Expression,0.2150338349690572,0.0,0.0,7066,2.9810911278094956,1006
ENSG00000168743,NPNT,Gene Expression,0.21470861869416552,0.0,0.0,6142,2.308667815176246,992
ENSG00000092010,PSME1,Gene Expression,0.21440264811415438,0.0,0.0,2502,0.9377024071091741,713
ENSG00000105677,TMEM147,Gene Expression,0.21399118618202914,0.0,0.0,6209,2.46694005955625,1025
ENSG00000125995,ROMO1,Gene Expression,0.21366882934027456,0.0,0.0,10209,4.131639514490119,1150
ENSG00000185033,SEMA4B,Gene Expression,0.21345623908032557,0.0,0.0,18509,8.400418084224006,1267
ENSG00000107317,PTGDS,Gene Expression,0.21286544794788861,0.0,0.0,1770,0.7646307998348835,541
ENSG00000205542,TMSB4X,Gene Expression,0.21262960907523806,0.0,0.0,18263,8.12158213614945,1224
ENSG00000165637,VDAC2,Gene Expression,0.2126215630684859,0.0,0.0,7549,2.95919699911441,1068
ENSG00000102572,STK24,Gene Expression,0.21210470726521627,0.0,0.0,15896,6.359687669220971,1212
ENSG00000113721,PDGFRB,Gene Expression,0.21209969011531157,0.0,0.0,2335,1.0049408620615938,671
ENSG00000126756,UXT,Gene Expression,0.21200193821144536,0.0,0.0,8307,3.420854864800661,1116
ENSG00000164040,PGRMC2,Gene Expression,0.21180741901147562,0.0,0.0,5618,2.197966562273008,977
ENSG00000120885,CLU,Gene Expression,0.2117467198421605,0.0,0.0,10965,4.501252082353081,1129
ENSG00000181885,CLDN7,Gene Expression,0.21129258587494842,0.0,0.0,17118,7.199173368287341,1256
ENSG00000197747,S100A10,Gene Expression,0.21116197291866493,0.0,0.0,87903,34.767366384950755,1428
ENSG00000198517,MAFK,Gene Expression,0.2109003308825319,0.0,0.0,34538,17.82675570972363,1367
ENSG00000068697,LAPTM4A,Gene Expression,0.21054928609119777,0.0,0.0,4657,1.612190713808557,861
ENSG00000090266,NDUFB2,Gene Expression,0.20989691648244665,0.0,0.0,3247,1.1393283049126104,790
ENSG00000216490,IFI30,Gene Expression,0.20970997876436898,0.0,0.0,7541,3.9331781372136767,1039
ENSG00000109062,SLC9A3R1,Gene Expression,0.20941598679704274,0.0,0.0,8199,3.181672233859234,1062
ENSG00000024422,EHD2,Gene Expression,0.20928082036563314,0.0,0.0,9087,3.6872582700981638,1107
ENSG00000087116,ADAMTS2,Gene Expression,0.2089483850777827,0.0,0.0,2009,0.8636555233167096,621
ENSG00000106299,WASL,Gene Expression,0.20894228676220944,0.0,0.0,5877,2.1703501221814774,953
ENSG00000239672,NME1,Gene Expression,0.208936311249168,0.0,0.0,7668,3.1665124155944464,1047
ENSG00000198888,MT-ND1,Gene Expression,0.2083353429618905,0.0,0.0,11926,7.528399034767838,1278
ENSG00000141552,ANAPC11,Gene Expression,0.20815652154684283,0.0,0.0,14418,5.949708510400848,1207
ENSG00000162522,KIAA1522,Gene Expression,0.20784794489431127,0.0,0.0,18488,9.807643062952536,1257
ENSG00000258818,RNASE4,Gene Expression,0.20783373242155614,0.0,0.0,4555,1.6626985783400219,891
ENSG00000129116,PALLD,Gene Expression,0.20706736275938442,0.0,0.0,1718,0.6580206566168978,585
ENSG00000072042,RDH11,Gene Expression,0.20690721971265713,0.0,0.0,4381,1.6075973410973123,881
ENSG00000060718,COL11A1,Gene Expression,0.2068152228608699,0.0,0.0,1884,0.7478129596502798,593
ENSG00000010327,STAB1,Gene Expression,0.20649273263893458,0.0,0.0,2495,1.4039891285608448,690
ENSG00000112715,VEGFA,Gene Expression,0.20641196445718174,0.0,0.0,46953,25.312952666935573,1406
ENSG00000179091,CYC1,Gene Expression,0.20639512921143657,0.0,0.0,10944,4.385648185936433,1156
ENSG00000253368,TRNP1,Gene Expression,0.2063157912474073,0.0,0.0,14301,8.257490821928743,1238
ENSG00000157514,TSC22D3,Gene Expression,0.20621299644057858,0.0,0.0,4803,2.843064608120012,989
ENSG00000196358,NTNG2,Gene Expression,0.206089376769678,0.0,0.0,4020,2.0336743446887824,853
ENSG00000181924,COA4,Gene Expression,0.2060322513473593,0.0,0.0,6501,2.490135841050203,1030
ENSG00000075142,SRI,Gene Expression,0.20596656404122013,0.0,0.0,4723,2.0093252270171567,912
ENSG00000206053,JPT2,Gene Expression,0.20564756607240708,0.0,0.0,26050,10.072981351330261,1282
ENSG00000084733,RAB10,Gene Expression,0.20547527337224786,0.0,0.0,5802,2.4532500242530157,956
ENSG00000099812,MISP,Gene Expression,0.20546446737365368,0.0,0.0,13450,5.2348804638301,1174
ENSG00000170759,KIF5B,Gene Expression,0.2053576587500628,0.0,0.0,4448,1.6225935608232098,911
ENSG00000143933,CALM2,Gene Expression,0.2052375343534027,0.0,0.0,3649,1.4721162273864044,808
ENSG00000143256,PFDN2,Gene Expression,0.2050648680859547,0.0,0.0,11443,4.506665655083188,1141
ENSG00000130724,CHMP2A,Gene Expression,0.2050585296354299,0.0,0.0,4146,1.4469461301659343,860
ENSG00000115677,HDLBP,Gene Expression,0.2048141832805595,0.0,0.0,11106,4.3260561172741525,1123
ENSG00000105223,PLD3,Gene Expression,0.20478334542702692,0.0,0.0,15740,6.71760015650444,1236
ENSG00000184009,ACTG1,Gene Expression,0.20478051385201268,0.0,0.0,23319,9.72164919061563,1272
ENSG00000189334,S100A14,Gene Expression,0.20474961012813725,0.0,0.0,32683,14.186499835590666,1336
ENSG00000101255,TRIB3,Gene Expression,0.204722322287878,0.0,0.0,5387,2.409220287296698,998
ENSG00000103257,SLC7A5,Gene Expression,0.2046372420925318,0.0,0.0,11608,5.080202984610455,1159
ENSG00000100097,LGALS1,Gene Expression,0.204553388002717,0.0,0.0,9508,4.37632976375942,1121
ENSG00000011028,MRC2,Gene Expression,0.20451320712724955,0.0,0.0,2754,1.1753710197913203,737
ENSG00000146072,TNFRSF21,Gene Expression,0.2041635637669615,0.0,0.0,10993,4.443522685009912,1153
ENSG00000004059,ARF5,Gene Expression,0.20407625009687294,0.0,0.0,7229,2.742533460003978,1053
ENSG00000183971,NPW,Gene Expression,0.20353448937682905,0.0,0.0,684,0.36965613387077406,334
ENSG00000205420,KRT6A,Gene Expression,0.2035218003623299,0.0,0.0,3198,1.7803778440532987,778
ENSG00000127948,POR,Gene Expression,0.20345697760377687,0.0,0.0,11132,4.677000561563018,1151
ENSG00000211450,SELENOH,Gene Expression,0.2033727602393406,0.0,0.0,12928,5.319253746249429,1189
ENSG00000125835,SNRPB,Gene Expression,0.20336877353137142,0.0,0.0,9050,3.459786726999415,1089
ENSG00000099800,TIMM13,Gene Expression,0.2032771607801918,0.0,0.0,8640,3.389718960810968,1092
ENSG00000109854,HTATIP2,Gene Expression,0.20318102356414355,0.0,0.0,14514,5.864249453630513,1200
ENSG00000074276,CDHR2,Gene Expression,0.20317285704740104,0.0,0.0,1216,0.6199023503881426,470
ENSG00000141505,ASGR1,Gene Expression,0.20291212207793824,0.0,0.0,3578,1.4235873053207115,830
ENSG00000074370,ATP2A3,Gene Expression,0.20257571633222257,0.0,0.0,15757,7.594509972847914,1255
ENSG00000103121,CMC2,Gene Expression,0.20231387683646565,0.0,0.0,6457,2.4818450632757894,988
ENSG00000141759,TXNL4A,Gene Expression,0.20225315466879223,0.0,0.0,7773,3.031659142279606,1071
ENSG00000179820,MYADM,Gene Expression,0.2021727710124986,0.0,0.0,6855,2.909141222187544,1021
ENSG00000170144,HNRNPA3,Gene Expression,0.20206947414763415,0.0,0.0,5371,1.9417905376929008,915
ENSG00000117394,SLC2A1,Gene Expression,0.20204101327214022,0.0,0.0,28522,12.531621344627306,1328
ENSG00000136026,CKAP4,Gene Expression,0.20191857036445518,0.0,0.0,8366,3.496986369104199,1091
ENSG00000029993,HMGB3,Gene Expression,0.20181735024336842,0.0,0.0,2775,0.938408671433909,717
ENSG00000171223,JUNB,Gene Expression,0.20179956479249483,0.0,0.0,69891,30.288644384257623,1399
ENSG00000145113,MUC4,Gene Expression,0.2017730494636648,0.0,0.0,26597,12.32134226214926,1324
ENSG00000155366,RHOC,Gene Expression,0.20156059004523075,0.0,0.0,16719,6.849700788102874,1223
ENSG00000122133,PAEP,Gene Expression,0.20128306056951684,0.0,0.0,486,0.23317499804513897,214
ENSG00000138760,SCARB2,Gene Expression,0.20121155863534826,0.0,0.0,4840,1.9181737134099657,905
ENSG00000163931,TKT,Gene Expression,0.20105259861775596,0.0,0.0,28048,10.751609227760815,1263
ENSG00000105854,PON2,Gene Expression,0.20088583448760006,0.0,0.0,29966,12.034790591013376,1318
ENSG00000073756,PTGS2,Gene Expression,0.20087922605285768,0.0,0.0,4423,1.8268647582321906,924
ENSG00000119655,NPC2,Gene Expression,0.20047276655010676,0.0,0.0,4615,2.0773250045800924,870
ENSG00000064042,LIMCH1,Gene Expression,0.20011729611272386,0.0,0.0,26975,12.755194937495318,1324
ENSG00000114638,UPK1B,Gene Expression,0.20008795022300296,0.0,0.0,8697,3.297241448378673,1062
ENSG00000119318,RAD23B,Gene Expression,0.19965787760015888,0.0,0.0,7993,2.767969440968694,995
ENSG00000026025,VIM,Gene Expression,0.19954853420077026,0.0,0.0,20087,10.114791842916471,1270
ENSG00000147592,LACTB2,Gene Expression,0.1995120934879746,0.0,0.0,6445,2.504334394592921,987
ENSG00000196139,AKR1C3,Gene Expression,0.19932888216510533,0.0,0.0,1531,0.49348784312647576,532
ENSG00000101825,MXRA5,Gene Expression,0.19928068285459194,0.0,0.0,984,0.3422579416076126,385
ENSG00000138814,PPP3CA,Gene Expression,0.19912230559984137,0.0,0.0,4038,1.3640048452902735,858
ENSG00000127884,ECHS1,Gene Expression,0.19908545226009935,0.0,0.0,2846,0.9911728405222752,768
ENSG00000169241,SLC50A1,Gene Expression,0.19872666372463133,0.0,0.0,5661,2.1714261421683823,983
ENSG00000197629,MPEG1,Gene Expression,0.19854290979936784,0.0,0.0,1364,0.6303179860039047,513
ENSG00000129103,SUMF2,Gene Expression,0.19812366968623552,0.0,0.0,14913,6.2741693375493695,1219
ENSG00000147535,PLPP5,Gene Expression,0.19797411093969677,0.0,0.0,6641,2.830616827005588,1018
ENSG00000129521,EGLN3,Gene Expression,0.1979095482644475,0.0,0.0,47975,24.16296819165648,1418
ENSG00000185499,MUC1,Gene Expression,0.19776826315365736,0.0,0.0,100162,46.771396429940886,1467
ENSG00000255302,EID1,Gene Expression,0.19765511700544158,0.0,0.0,11149,4.699723127915879,1174
ENSG00000156639,ZFAND3,Gene Expression,0.19757676129063614,0.0,0.0,11162,4.292353361583832,1145
ENSG00000162704,ARPC5,Gene Expression,0.19755622438537512,0.0,0.0,3409,1.2660867329545664,805
ENSG00000115241,PPM1G,Gene Expression,0.19751742771988864,0.0,0.0,4520,1.6667856025398113,904
ENSG00000106635,BCL7B,Gene Expression,0.19735117334607943,0.0,0.0,6862,2.5849456968995335,1028
ENSG00000126247,CAPNS1,Gene Expression,0.1973437450507158,0.0,0.0,6572,2.6887479357389346,995
ENSG00000164096,C4orf3,Gene Expression,0.19730527404189713,0.0,0.0,9427,4.074985593166317,1120
ENSG00000135047,CTSL,Gene Expression,0.1972306987983555,0.0,0.0,11734,5.529264047179747,1196
ENSG00000122566,HNRNPA2B1,Gene Expression,0.19715972682543748,0.0,0.0,11967,5.295477298400205,1204
ENSG00000071282,LMCD1,Gene Expression,0.19714737379820865,0.0,0.0,4495,2.0031345654368775,949
ENSG00000010610,CD4,Gene Expression,0.19714537379401104,0.0,0.0,1620,0.6649955595292363,541
ENSG00000153187,HNRNPU,Gene Expression,0.19700547029236792,0.0,0.0,3972,1.481412985715138,868
ENSG00000108828,VAT1,Gene Expression,0.1966028061145072,0.0,0.0,7530,2.987374605009488,1069
ENSG00000143321,HDGF,Gene Expression,0.19656095500834017,0.0,0.0,10284,4.659264634021728,1146
ENSG00000108344,PSMD3,Gene Expression,0.19653562942403757,0.0,0.0,16180,7.09738806178916,1251
ENSG00000145247,OCIAD2,Gene Expression,0.19644493464979543,0.0,0.0,6541,2.5009516609324733,985
ENSG00000116133,DHCR24,Gene Expression,0.1963479566612794,0.0,0.0,7214,2.83199626487355,1038
ENSG00000116299,KIAA1324,Gene Expression,0.19615436620244076,0.0,0.0,1804,0.6167462390526458,571
ENSG00000253719,ATXN7L3B,Gene Expression,0.1957045991813019,0.0,0.0,13826,5.4684255781040605,1191
ENSG00000064601,CTSA,Gene Expression,0.19550792261282987,0.0,0.0,10032,4.153964823564589,1127
ENSG00000168275,COA6,Gene Expression,0.19537082943391956,0.0,0.0,5001,1.9527037130821092,957
ENSG00000160213,CSTB,Gene Expression,0.1952313223915658,0.0,0.0,7489,2.844688728201727,977
ENSG00000121039,RDH10,Gene Expression,0.19517079031992945,0.0,0.0,8210,3.4658337211170327,1089
ENSG00000198931,APRT,Gene Expression,0.19472828510839976,0.0,0.0,10726,4.426129679815004,1145
ENSG00000119408,NEK6,Gene Expression,0.19463820919620664,0.0,0.0,26010,10.433569254992792,1285
ENSG00000108639,SYNGR2,Gene Expression,0.19453423286664906,0.0,0.0,19358,8.226271750571543,1255
ENSG00000012779,ALOX5,Gene Expression,0.1942911097417933,0.0,0.0,8068,4.007309854147614,1127
ENSG00000168283,BMI1,Gene Expression,0.19416058111351306,0.0,0.0,2855,1.0176877227017453,738
ENSG00000112514,CUTA,Gene Expression,0.19411009769072152,0.0,0.0,4889,1.864516202860025,954
ENSG00000128016,ZFP36,Gene Expression,0.19390047622922155,0.0,0.0,90693,52.43286634663669,1465
ENSG00000129559,NEDD8,Gene Expression,0.1938156430915084,0.0,0.0,6339,2.439427423728533,974
ENSG00000135269,TES,Gene Expression,0.19374961282641087,0.0,0.0,13472,5.227204720550064,1179
ENSG00000198727,MT-CYB,Gene Expression,0.19371686541983,0.0,0.0,29416,17.54656380755494,1365
ENSG00000088992,TESC,Gene Expression,0.19347531751036315,0.0,0.0,12441,5.860785984930218,1192
ENSG00000074181,NOTCH3,Gene Expression,0.19339625927707801,0.0,0.0,13944,6.140885384010814,1202
ENSG00000139579,NABP2,Gene Expression,0.19315007216052793,0.0,0.0,3881,1.4051782733476377,840
ENSG00000154518,ATP5MC3,Gene Expression,0.193144296988663,0.0,0.0,6187,2.223736380224281,954
ENSG00000102878,HSF4,Gene Expression,0.19314067327234294,0.0,0.0,9065,4.8349110029948115,1166
ENSG00000157110,RBPMS,Gene Expression,0.1930759891371355,0.0,0.0,4496,1.7767728180695759,916
ENSG00000204922,UQCC3,Gene Expression,0.19304447185359405,0.0,0.0,6971,2.751404687857501,1020
ENSG00000108691,CCL2,Gene Expression,0.19296574819206155,0.0,0.0,1197,0.58383202137899,448
ENSG00000071553,ATP6AP1,Gene Expression,0.19295927350624043,0.0,0.0,5731,2.158037355904854,986
ENSG00000130303,BST2,Gene Expression,0.19275382738241556,0.0,0.0,2112,0.8996479216895181,640
ENSG00000162337,LRP5,Gene Expression,0.1926997883613605,0.0,0.0,17645,7.8112133340405,1260
ENSG00000109133,TMEM33,Gene Expression,0.19253960715894683,0.0,0.0,11040,4.893500722243199,1150
ENSG00000205213,LGR4,Gene Expression,0.19238969801538938,0.0,0.0,6055,2.444733714354417,977
ENSG00000148335,NTMT1,Gene Expression,0.1922545175606186,0.0,0.0,9767,4.126439330332723,1145
ENSG00000074842,MYDGF,Gene Expression,0.19218250174616955,0.0,0.0,12623,4.972437067564747,1150
ENSG00000048162,NOP16,Gene Expression,0.19208523040870984,0.0,0.0,3651,1.4037575753571299,866
ENSG00000189159,JPT1,Gene Expression,0.19208314168147197,0.0,0.0,4826,1.8569296824892658,945
ENSG00000077147,TM9SF3,Gene Expression,0.1919664643267433,0.0,0.0,3654,1.2708115078623017,815
ENSG00000169976,SF3B5,Gene Expression,0.19193545836763817,0.0,0.0,9496,3.9579641065185767,1140
ENSG00000187840,EIF4EBP1,Gene Expression,0.19191051108828597,0.0,0.0,5651,2.2660616050983857,975
ENSG00000139637,C12orf10,Gene Expression,0.1916864742135635,0.0,0.0,4790,1.7203645270698162,941
ENSG00000157020,SEC13,Gene Expression,0.19162110325269588,0.0,0.0,10087,4.141640231726577,1147
ENSG00000105669,COPE,Gene Expression,0.19132932960407714,0.0,0.0,7742,2.865668063962106,1027
ENSG00000013588,GPRC5A,Gene Expression,0.1911081008392327,0.0,0.0,47055,20.149957313415893,1370
ENSG00000164266,SPINK1,Gene Expression,0.190711713048021,0.0,0.0,1878,0.6815470470451311,577
ENSG00000136379,ABHD17C,Gene Expression,0.1906688538399044,0.0,0.0,7896,3.0409583868520267,1034
ENSG00000134013,LOXL2,Gene Expression,0.1906025323956411,0.0,0.0,4943,2.298610804286215,954
ENSG00000138640,FAM13A,Gene Expression,0.1905903249042342,0.0,0.0,7687,3.2626784054206706,1068
ENSG00000105664,COMP,Gene Expression,0.19054877784812177,0.0,0.0,551,0.20539054591436937,234
ENSG00000128228,SDF2L1,Gene Expression,0.19022791545254242,0.0,0.0,6260,2.5457741591459286,1012
ENSG00000104765,BNIP3L,Gene Expression,0.19016381198630658,0.0,0.0,5921,2.4899190457889038,983
ENSG00000166923,GREM1,Gene Expression,0.19013610984058565,0.0,0.0,2338,1.1624854504164692,640
ENSG00000110107,PRPF19,Gene Expression,0.19009633340223003,0.0,0.0,9225,3.517674738037689,1095
ENSG00000179950,PUF60,Gene Expression,0.18955285121608978,0.0,0.0,8578,3.6559941140129055,1120
ENSG00000187479,C11orf96,Gene Expression,0.18949981505088487,0.0,0.0,2319,1.0923308282267186,691
ENSG00000087111,PIGS,Gene Expression,0.18943172650686102,0.0,0.0,5754,2.271500323740638,1001
ENSG00000187193,MT1X,Gene Expression,0.18938948751122758,0.0,0.0,2675,1.6103732963774007,755
ENSG00000124145,SDC4,Gene Expression,0.18917686564953864,0.0,0.0,18541,8.041737265380247,1236
ENSG00000057657,PRDM1,Gene Expression,0.18901315714882494,0.0,0.0,3527,1.8323883926271356,834
ENSG00000167123,CERCAM,Gene Expression,0.1889915080800461,0.0,0.0,1963,0.9238902935227887,639
ENSG00000113384,GOLPH3,Gene Expression,0.18893841480871884,0.0,0.0,11145,4.621331786715882,1174
ENSG00000103196,CRISPLD2,Gene Expression,0.18882357926417084,0.0,0.0,2939,1.436627139228369,781
ENSG00000125304,TM9SF2,Gene Expression,0.18867220718722152,0.0,0.0,7490,3.0809329477931944,1047
ENSG00000090013,BLVRB,Gene Expression,0.18864759815917448,0.0,0.0,34383,14.717368242000264,1338
ENSG00000197956,S100A6,Gene Expression,0.18846579126354326,0.0,0.0,167661,66.09923240547664,1468
ENSG00000127922,SEM1,Gene Expression,0.18843104961236332,0.0,0.0,7793,2.8616149032534723,1019
ENSG00000115523,GNLY,Gene Expression,0.1883541865685914,0.0,0.0,4441,2.628810569478012,946
ENSG00000254772,EEF1G,Gene Expression,0.18834422875728563,0.0,0.0,11997,4.952454551772589,1175
ENSG00000142192,APP,Gene Expression,0.18829383314267545,0.0,0.0,13849,5.782817809825676,1202
ENSG00000006534,ALDH3B1,Gene Expression,0.18821729223110256,0.0,0.0,8798,3.6725015262526233,1099
ENSG00000131473,ACLY,Gene Expression,0.1880841635114845,0.0,0.0,3795,1.3849098200767553,824
ENSG00000147689,FAM83A,Gene Expression,0.18807355790439517,0.0,0.0,30802,14.596389780049646,1337
ENSG00000184900,SUMO3,Gene Expression,0.18800159741199995,0.0,0.0,12233,5.304488029196082,1178
ENSG00000158747,NBL1,Gene Expression,0.1879516624918178,0.0,0.0,6707,2.795793056538984,1032
ENSG00000142657,PGD,Gene Expression,0.187788967239314,0.0,0.0,68635,27.0608745898591,1385
ENSG00000105976,MET,Gene Expression,0.18771942498159908,0.0,0.0,23524,10.111473154793297,1317
ENSG00000177469,CAVIN1,Gene Expression,0.1876639757499355,0.0,0.0,1571,0.8175416754896646,566
ENSG00000050165,DKK3,Gene Expression,0.18764967479606975,0.0,0.0,1507,0.5746200155264637,546
ENSG00000120963,ZNF706,Gene Expression,0.18739954999643835,0.0,0.0,7269,4.432907456978763,1047
ENSG00000162511,LAPTM5,Gene Expression,0.1873437311443075,0.0,0.0,7273,3.7451075918743593,1037
ENSG00000142208,AKT1,Gene Expression,0.18722275597678725,0.0,0.0,25232,11.453693935707998,1321
ENSG00000167792,NDUFV1,Gene Expression,0.18715170172972218,0.0,0.0,22462,9.603260724472593,1297
ENSG00000135821,GLUL,Gene Expression,0.1870040787661451,0.0,0.0,10321,4.501734833365824,1158
ENSG00000150687,PRSS23,Gene Expression,0.18700299945624194,0.0,0.0,3179,1.4606850783441792,800
ENSG00000125285,SOX21,Gene Expression,0.18668829753573804,0.0,0.0,8904,4.075357489464857,1114
ENSG00000042753,AP2S1,Gene Expression,0.18662105296016923,0.0,0.0,4515,1.803378683214357,925
ENSG00000004142,POLDIP2,Gene Expression,0.18661320874494858,0.0,0.0,10766,4.377869251586091,1156
ENSG00000163520,FBLN2,Gene Expression,0.1863464590717195,0.0,0.0,1227,0.4612161566725028,442
ENSG00000134453,RBM17,Gene Expression,0.18557430967869282,0.0,0.0,4813,1.8127601492006011,919
ENSG00000173207,CKS1B,Gene Expression,0.1855654918861361,0.0,0.0,3684,1.3043234383034072,805
ENSG00000136830,NIBAN2,Gene Expression,0.18553481451412157,0.0,0.0,10779,4.610715616523136,1146
ENSG00000174437,ATP2A2,Gene Expression,0.1854552896716064,0.0,0.0,6752,2.5546726270054747,999
ENSG00000178980,SELENOW,Gene Expression,0.18544039497849998,0.0,0.0,8826,3.656008701985175,1099
ENSG00000137563,GGH,Gene Expression,0.18541278469853195,0.0,0.0,880,0.3106239963613119,360
ENSG00000125817,CENPB,Gene Expression,0.18523282247450537,0.0,0.0,5093,1.9944456177665382,980
ENSG00000168209,DDIT4,Gene Expression,0.18520644981559856,0.0,0.0,19809,10.027909680850389,1304
ENSG00000116741,RGS2,Gene Expression,0.1849003899257712,0.0,0.0,1694,0.9732746670072342,587
ENSG00000182197,EXT1,Gene Expression,0.18485170560171324,0.0,0.0,10912,4.936565551851102,1177
ENSG00000118849,RARRES1,Gene Expression,0.18476358310890903,0.0,0.0,1680,0.62808148472904,526
ENSG00000111275,ALDH2,Gene Expression,0.1846421227526858,0.0,0.0,9465,4.391092959270822,1131
ENSG00000124225,PMEPA1,Gene Expression,0.18457362101657404,0.0,0.0,7994,3.5748544480059357,1107
ENSG00000171747,LGALS4,Gene Expression,0.18435701389243142,0.0,0.0,517,0.20819316545135114,194
